file,pitch_histogram,most_common_pitch,avg_duration,key,num_chords,composer
k_collection/scarlatti/scarlatti-d_esserciso_545_(c)icking-archive.mid,[  0   0   0   7  73 183 327 173   8   0   0   0],74,0.7373540856031129,B-,135,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-080_(c)sankey.mid,[  0   0   0   0  16  23 103  36   0   0   0   0],74,0.9330524344569288,G,70,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-379_(c)sankey.mid,[ 0  0  0 13 24 89 88 33  0  0  0  0],53,0.7165991902834009,F,277,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-410_(c)sankey.mid,[ 0  0  0  5 33 59 72 57  9  0  0  0],70,0.6702127659574466,B-,360,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-426_(c)sankey.mid,[  0   0   2  21  86 191 123  67   1   0   0   0],55,0.7513577732518683,G,370,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-137_(c)sankey.mid,[  0   0   0   9  56  77 155 203  17   0   0   0],76,0.538362346872986,D,389,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-470_(c)sankey.mid,[  0   0   3  35  66 124 328 277  33   0   0   0],74,0.5739992301770557,G,418,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-238_(c)sankey.mid,[ 0  0  0  0  5 51 66 73  2  0  0  0],79,0.9077834179357019,F,327,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-511_(c)sankey.mid,[  0   0   0  31  79  78 240 245  13   0   0   0],76,0.37026239067055516,D,115,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-364_(c)sankey.mid,[  0   0   0   4  23 126 239 184   6   0   0   0],77,0.41323024054982876,F,223,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-537_(c)sankey.mid,[  0   0   0  16  55 129 251  86   3   0   0   0],64,0.44336419753086515,A,279,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-544_(c)sankey.mid,[  0   0   0  18  24  68 163  74   0   0   0   0],72,0.8667146974063402,B-,175,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-022_(c)sankey.mid,[  0   0   0  21  56 189 311 196   0   0   0   0],74,0.4778999568779631,C,94,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-142_(c)sankey.mid,[  0   0   0  10  72 121 299 190  12   0   0   0],71,0.6696259469696965,F#,203,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-170_(c)sankey.mid,[  0   0   0   2  21 103 278 264   5   0   0   0],72,0.5190688459633467,C,398,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-016_(c)sankey.mid,[  0   0   0  45  84 261 436 218   0   0   0   0],72,0.7112867177522351,B-,285,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-235_(c)sankey.mid,[  0   0   0   9  70 117 266 189  18   0   0   0],74,0.47247135027404064,G,218,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-553_(c)sankey.mid,[  0   0   0  43  70 137 238 172  23   0   0   0],69,0.4686432406051737,D,310,scarlatti
k_collection/scarlatti/scarlatti-d_esserciso_26_(c)icking-archive.mid,[ 0  0  2 24 14 17 82 20  0  0  0  0],64,0.48742138364779874,E,501,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-320_(c)sankey.mid,[  0   0   0   8 104 130 237 194   5   0   0   0],76,0.4413716814159295,A,148,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-106_(c)sankey.mid,[  0   0   0  10  14  65 140 120   2   0   0   0],72,0.48076923076923084,F,259,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-422_(c)sankey.mid,[  0   0   0  14  70 103 160  93   9   0   0   0],72,0.5842613214550861,C,533,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-111_(c)sankey.mid,[  0   0   7  17  97 217 133 100   2   0   0   0],62,0.5638452588714354,G,127,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-092_(c)sankey.mid,[  0   0   0   7  37  48 159  71   0   0   0   0],74,1.0659937888198758,D,268,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-140_(c)sankey.mid,[  0   0   0  31  65  98 136  87   8   0   0   0],57,0.6337254901960789,D,380,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-342_(c)sankey.mid,[  0   0   0   0  63  91 360 162   0   0   0   0],71,0.3800542406311637,A,86,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-301_(c)sankey.mid,[  0   0   0  11  78  83 379 319   4   0   0   0],76,0.4824561403508764,A,150,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-156_(c)sankey.mid,[ 0  0  0  0 14 60 92 89  3  0  0  0],74,0.7425710594315242,C,344,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-200_(c)sankey.mid,[  0   0   0   4  16  83 246 117   0   0   0   0],74,0.4524320457796851,C,358,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-048_(c)sankey.mid,[  0   0   0   2  33 146 175 113   0   0   0   0],62,0.40831556503198363,C,411,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-244_(c)sankey.mid,[  0   0   0   7  40 139 253 170   0   0   0   0],66,0.3821839080459778,B,282,scarlatti
k_collection/scarlatti/scarlatti-d_esserciso_513_(c)icking-archive.mid,[ 0  0  7 15 27 63 97 78  2  0  0  0],79,0.8243944636678203,C,399,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-249_(c)sankey.mid,[  0   0   0  17  78 361 403 205   5   0   0   0],74,0.44738072965388076,G,236,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-533_(c)sankey.mid,[  0   0   0  12 101 128 261 209  32   0   0   0],76,0.38672050246747486,A,127,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-186_(c)sankey.mid,[  0   0   0   2  22 148 207 119   0   0   0   0],65,0.4824297188755037,F,134,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-065_(c)sankey.mid,[  0   0   0  20  80 133 178  62   0   0   0   0],64,0.44309372797744934,A,77,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-279_(c)sankey.mid,[  0   0   0   1  19  65 195 203  11   0   0   0],76,0.7155870445344131,D,323,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-070_(c)sankey.mid,[  0   0   0  25  80 122 275 139   1   0   0   0],72,0.37603842159917017,F,35,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-198_(c)sankey.mid,[  0   0   0   3  34 180 401 181   0   0   0   0],71,0.5013558614935307,E,31,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-277_(c)sankey.mid,[  0   0   0   0  16  16 137  87   3   0   0   0],71,0.5675675675675681,D,200,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-062_(c)sankey.mid,[  0   0   0   5  20  45 180  74   0   0   0   0],69,0.5830761316872434,A,289,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-131_(c)sankey.mid,[  0   0   0  18  51 169 218  66   2   0   0   0],65,0.46787531806615845,B-,277,scarlatti
k_collection/scarlatti/scarlatti-d_esserciso_11_(c)icking-archive.mid,[ 0  0  0  1  5 36 71 22  0  0  0  0],67,0.48703703703703705,C,183,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-440_(c)sankey.mid,[  0   0   0   8  10  69  61 102   4   0   0   0],77,0.6345144356955382,B-,201,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-213_(c)sankey.mid,[  0   0   0   5  70 130 259 224  11   0   0   0],76,0.5774916547448726,D,224,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-212_(c)sankey.mid,[  0   0   0   4  41 122 413 205   2   0   0   0],69,0.41486658195679804,A,300,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-479_(c)sankey.mid,[  0   0   0  38  93 226 357 169  42   0   0   0],69,0.43252252252252155,D,259,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-346_(c)sankey.mid,[  0   0   0   9  72 140 302 202   5   0   0   0],76,0.4061643835616435,D,47,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-486_(c)sankey.mid,[  0   0   3  53 116 245 574 245  12   0   0   0],74,0.3667200854700842,C,83,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-057_(c)sankey.mid,[  0   0   0  44 103 210 375 216   0   0   0   0],65,0.5071202531645561,F,323,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-354_(c)sankey.mid,[  0   0   0  23 104 117 160 166   5   0   0   0],77,0.5642028985507239,F,267,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-326_(c)sankey.mid,[  0   0   0   6  33 129 220  96   2   0   0   0],71,0.43398491083676355,C,201,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-125_(c)sankey.mid,[  0   0   0  15  75 223 277 145  13   0   0   0],62,0.3732174688057049,D,98,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-011_(c)sankey.mid,[  0   0   0   2  15  84 189  87   0   0   0   0],67,0.6538461538461552,C,104,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-367_(c)sankey.mid,[  0   0   0  32  91  70 119 167  10   0   0   0],74,0.4885821404226324,F,257,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-004_(c)sankey.mid,[  0   0   0  15  83 232 303  82   0   0   0   0],62,0.4883449883449874,G,142,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-527_(c)sankey.mid,[  0   0   1   6  48 101  69  73   6   0   0   0],55,0.6557017543859651,C,332,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-296_(c)sankey.mid,[  0   0   0  67 194 243 520 358   4   0   0   0],72,0.48647186147186205,F,199,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-005_(c)sankey.mid,[  0   0   0   8  25 125 196 143   0   0   0   0],77,0.5481220657277005,D,213,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-197_(c)sankey.mid,[  0   0   0  32  49 144 245 143   7   0   0   0],74,0.5231182795698932,B,88,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-174_(c)sankey.mid,[  0   0   0   9  33 178 391 241   8   0   0   0],67,0.4728682170542615,C,220,scarlatti
k_collection/scarlatti/scarlatti-d_esserciso_531_(c)icking-archive.mid,[  0   0   0  28  59  91 337 212   4   0   0   0],71,0.6850205198358413,B,63,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-191_(c)sankey.mid,[  0   0   0   9  83 245 385 235  13   0   0   0],74,0.39278350515463833,D,109,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-334_(c)sankey.mid,[  0   0   0   2  16 116 296 177   6   0   0   0],70,0.5159053833605212,B-,44,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-287_(c)sankey.mid,[  0   0   0   0  28  72 238 156   4   0   0   0],76,0.6701807228915655,D,124,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-498_(c)sankey.mid,[  0   0   0   8  28  84 151  69   3   0   0   0],71,0.5860058309037907,B,315,scarlatti
k_collection/scarlatti/scarlatti-d_esserciso_27_(c)icking-archive.mid,[  0   0   0  43  46 113 228  70   0   0   0   0],73,0.5118333333333337,D,232,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-047_(c)sankey.mid,[  0   0   0  16  30 144 263 133   0   0   0   0],65,0.6400739476678043,F,462,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-084_(c)sankey.mid,[  0   0   0   3  59 152 176  99   0   0   0   0],67,0.6094069529652345,C,231,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-481_(c)sankey.mid,[  0   0   0   8  21  37 225 193   5   0   0   0],77,0.6397409679618264,F,243,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-411_(c)sankey.mid,[ 0  0  0 26 33 29 48 33  3  0  0  0],46,0.6831395348837205,B-,247,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-370_(c)sankey.mid,[  0   0   0   2  74 150 270 178   0   0   0   0],74,0.5317754698318479,E-,223,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-194_(c)sankey.mid,[  0   0   0   0  33  87 230 203   7   0   0   0],77,0.7099702380952374,F,372,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-052_(c)sankey.mid,[  0   0   0  10  49 166 225  66   0   0   0   0],60,1.0641149870801043,D,401,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-017_(c)sankey.mid,[  0   0   0   8  19 106 108  39   0   0   0   0],60,0.6848214285714285,F,389,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-239_(c)sankey.mid,[  0   0   0  28 110 208 201 146   0   0   0   0],67,0.49579124579124517,F,126,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-449_(c)sankey.mid,[  0   0   0  23  64 146 295 156  21   0   0   0],74,0.42789598108747046,G,105,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-268_(c)sankey.mid,[  0   0   1  36 108 155 276 163   6   0   0   0],76,0.5050335570469774,A,242,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-299_(c)sankey.mid,[ 0  0  0 35 65 29 83 68  4  0  0  0],45,0.544894366197183,D,405,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-261_(c)sankey.mid,[  0   0   0  22  89 255 290 196   2   0   0   0],54,0.5138563622170162,F#,281,scarlatti
k_collection/scarlatti/scarlatti-d_esserciso_424_(c)icking-archive.mid,[  0   0   2   4  27  87 337 186   6   0   0   0],74,0.7765793528505394,G,148,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-036_(c)sankey.mid,[  0   0   0   5  12  32 165 111   0   0   0   0],69,0.42846153846153756,A,249,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-148_(c)sankey.mid,[ 0  0  0  0 32 74 75 77  0  0  0  0],76,0.727067183462532,A,284,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-409_(c)sankey.mid,[  0   0   0  34  25  31 203 147  11   0   0   0],71,0.5406504065040659,B,239,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-196_(c)sankey.mid,[  0   0   0  29  53 121 181  95   3   0   0   0],74,0.536825726141079,G,162,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-217_(c)sankey.mid,[  0   0   0  29  65 209 528 253  13   0   0   0],69,0.5674567000911585,A,280,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-282_(c)sankey.mid,[  0   0   0  21 126 221 358 227  14   0   0   0],74,0.5179248534987925,D,167,scarlatti
k_collection/scarlatti/scarlatti-d_esserciso_46_(c)icking-archive.mid,[  0   0   0  58  68 143 310 326   0   0   0   0],71,0.7604051565377533,E,327,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-038_(c)sankey.mid,[  0   0   0   7  24  44 152  90   0   0   0   0],72,0.5007886435331232,C,141,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-388_(c)sankey.mid,[  0   0   0  33  80 136 209  85  15   0   0   0],74,0.4568399044205508,D,389,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-466_(c)sankey.mid,[  0   0   6  14  50 201 305 211   2   0   0   0],77,0.7286649767638383,F,207,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-297_(c)sankey.mid,[  0   0   0   6  67 202 244  99   1   0   0   0],60,0.598007539041463,F,337,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-012_(c)sankey.mid,[  0   0   0   5  87 352 353 106   0   0   0   0],62,0.4408453303802128,G,213,scarlatti
k_collection/scarlatti/scarlatti-d_esserciso_4_(c)icking-archive.mid,[ 0  0  0  7 27 57 97 29  1  0  0  0],74,0.5688073394495413,G,322,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-524_(c)sankey.mid,[  0   0   1  10  22  63 114  81   4   0   0   0],77,0.7324858757062149,F,354,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-489_(c)sankey.mid,[  0   0   0  20  20  56 116  38   2   0   0   0],72,0.6858465608465606,B-,308,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-245_(c)sankey.mid,[  0   0   0   9  14 141 322 201   8   0   0   0],73,0.47014388489208586,B,227,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-255_(c)sankey.mid,[  0   0   0   1  24  94 158  63   0   0   0   0],67,0.7061274509803922,C,323,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-041_(c)sankey.mid,[  0   0   0  11 106 432 686 185   0   0   0   0],74,0.9464201877934258,D,320,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-018_(c)sankey.mid,[  0   0   0   5  60 102 343 178   0   0   0   0],69,0.44585755813953537,D,330,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-220_(c)sankey.mid,[  0   0   0  11  80 115 224  88   0   0   0   0],64,0.5106177606177605,A,494,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-155_(c)sankey.mid,[  0   0   0   2  36  73 155 146   4   0   0   0],74,0.43609775641025667,B-,307,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-332_(c)sankey.mid,[  0   0   0  39  58  69 135 214   9   0   0   0],79,0.49013994910941583,F,324,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-275_(c)sankey.mid,[  0   0   0   1  24  99 135 187   5   0   0   0],77,0.7043606799704362,F,202,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-539_(c)sankey.mid,[  0   0   0  18  43 112 228 156  10   0   0   0],74,0.6487360376249259,G,391,scarlatti
k_collection/scarlatti/scarlatti-d_esserciso_5_(c)icking-archive.mid,[ 0  0  0  5 14 35 54 43  0  0  0  0],81,0.5077262693156733,D,322,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-452_(c)sankey.mid,[  0   0   0   2  36 136 249 137  11   0   0   0],76,0.6333917104495028,A,163,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-087_(c)sankey.mid,[  0   0   0   5  14 137 203  37   0   0   0   0],66,1.2129629629629626,B,298,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-396_(c)sankey.mid,[  0   0   0  37  21 139 358 252  12   0   0   0],77,0.44739519739519684,D,141,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-071_(c)sankey.mid,[  0   0   0   2  81  74 159  88   0   0   0   0],74,0.4236798679867995,G,110,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-259_(c)sankey.mid,[  0   0   0  32  57 128 395 224   6   0   0   0],71,0.6272763262074403,G,93,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-120_(c)sankey.mid,[  0   0   0  22 105  57 148  86   4   0   0   0],69,0.7989731437598737,D,538,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-294_(c)sankey.mid,[  0   0   0  12 107 202 356 228   3   0   0   0],74,0.4943098384728341,D,101,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-093_(c)sankey.mid,[  0   0   0  54 128 276 296  66   0   0   0   0],67,0.6700203252032517,G,544,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-095_(c)sankey.mid,[  0   0   0   4  47 227 130  17   0   0   0   0],60,0.6335294117647042,C,64,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-024_(c)sankey.mid,[  0   0   0  32  79 101 374 137   0   0   0   0],64,0.44006454587367466,A,505,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-025_(c)sankey.mid,[  0   0   0   8  31 143 393 161   0   0   0   0],66,0.4068161231884062,F#,213,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-312_(c)sankey.mid,[  0   0   0   2  46 117 242 159   2   0   0   0],74,0.4970657276995305,D,294,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-094_(c)sankey.mid,[ 0  0  0  2 38 41 57 49  1  0  0  0],79,0.6861702127659571,F,39,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-445_(c)sankey.mid,[ 0  0  0 30 21 22 16 26  0  0  0  0],41,1.0507246376811596,F,434,scarlatti
k_collection/scarlatti/scarlatti-d_esserciso_9_(c)icking-archive.mid,[  0   0   0   6  13  38 143  83   0   0   0   0],69,0.6501766784452299,D,236,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-433_(c)sankey.mid,[  0   0   0   6  68 179 180  81   2   0   0   0],62,0.7395025839793273,G,418,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-451_(c)sankey.mid,[  0   0   2  35  75 106 145  96   1   0   0   0],76,0.5146739130434801,A,101,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-119_(c)sankey.mid,[  0   0   0  50 112 269 231 106  20   0   0   0],62,0.49968274111675054,D,620,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-398_(c)sankey.mid,[  0   0   2  20  70 112 132 148  11   0   0   0],55,0.7203703703703704,C,340,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-257_(c)sankey.mid,[  0   0   0  15  78 169 303 195   3   0   0   0],77,0.45270860637833005,F,137,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-530_(c)sankey.mid,[  0   0   0  17  45  99 169 220   3   0   0   0],76,0.5507836045810737,E,219,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-250_(c)sankey.mid,[ 0  0  3 16 42 38 62 61  2  0  0  0],72,0.9162946428571431,C,451,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-205_(c)sankey.mid,[  0   0   0  21  83 336 719 422   2   0   0   0],72,0.4717835333754513,F,503,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-107_(c)sankey.mid,[  0   0  13  27  44 105 230 264  11   0   0   0],79,0.48198847262247757,F,477,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-061_(c)sankey.mid,[  0   0   0   7 158 183 519 178   0   0   0   0],71,0.5052631578947354,A,418,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-122_(c)sankey.mid,[ 0  0  0 11 15 24 80 69  6  0  0  0],76,0.6357723577235777,D,492,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-393_(c)sankey.mid,[ 0  0  0 27 54 66 98 83  5  0  0  0],70,0.5745745745745755,B-,114,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-347_(c)sankey.mid,[  0   0   0   7  31  31 193 148   1   0   0   0],74,0.5261557177615589,G,229,scarlatti
k_collection/scarlatti/scarlatti-d_esserciso_24_(c)icking-archive.mid,[  0   0   0  10  39  38 119  45   0   0   0   0],64,0.5381806108897742,A,601,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-234_(c)sankey.mid,[  0   0   0   6  82 170 269 180   8   0   0   0],74,0.6160839160839147,G,146,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-283_(c)sankey.mid,[  0   0   0   0  27  48 139 129   2   0   0   0],74,0.6625603864734299,G,254,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-227_(c)sankey.mid,[  0   0   0  18 111 279 318 167   8   0   0   0],66,0.47641509433962076,B,289,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-109_(c)sankey.mid,[  0   0   0   1  31  64 223 139   4   0   0   0],76,0.6890331890331888,A,379,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-357_(c)sankey.mid,[  0   0   0  15 130 178 383 250  61   0   0   0],67,0.5552277941658466,G,549,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-023_(c)sankey.mid,[  0   0   0  16 142 260 431 238   0   0   0   0],64,0.45622508432995595,D,365,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-175_(c)sankey.mid,[  0   0   0  15  79  93 295 132   1   0   0   0],64,0.44444444444444486,A,324,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-554_(c)sankey.mid,[  0   0   0   4  26 183 251  94  11   0   0   0],60,0.5123022847100186,F,247,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-252_(c)sankey.mid,[  0   0   0  19  48 167 225  98   0   0   0   0],65,0.5780969479353677,E-,207,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-349_(c)sankey.mid,[  0   0   0  23  56 199 466 173   3   0   0   0],65,0.32916666666666683,F,175,scarlatti
k_collection/scarlatti/scarlatti-d_esserciso_20_(c)icking-archive.mid,[ 0  0  0 13 22 13 76 93  0  0  0  0],83,0.6171274961597543,E,358,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-002_(c)sankey.mid,[  0   0   0  11  65 154 282  43   0   0   0   0],69,0.4539039039039054,G,64,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-157_(c)sankey.mid,[  0   0   0   3  34  65 134  91   5   0   0   0],76,0.6875000000000002,C,422,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-484_(c)sankey.mid,[  0   0   0  54  48  65 121 144  11   0   0   0],76,0.4240030097817909,D,200,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-067_(c)sankey.mid,[  0   0   0  40 104 107 171  65   0   0   0   0],73,0.42214236824093154,F#,12,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-253_(c)sankey.mid,[  0   0   0   0  31  84 331 178   0   0   0   0],74,0.6107104700854689,B-,240,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-007_(c)sankey.mid,[  0   0   0  30  69  77 381 188   0   0   0   0],72,0.4900447427293045,A,404,scarlatti
k_collection/scarlatti/scarlatti-d_esserciso_32_(c)icking-archive.mid,[ 0  0  0  2  6 12 52 34  0  0  0  0],69,0.5298742138364779,D,122,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-438_(c)sankey.mid,[  0   0   3  31  54 179 414 270  15   0   0   0],72,0.37405106970324314,F,102,scarlatti
k_collection/scarlatti/scarlatti-d_esserciso_16_(c)icking-archive.mid,[  0   0   0  33  69 242 556 253   0   0   0   0],72,0.6452009251228685,B-,113,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-333_(c)sankey.mid,[  0   0   0   3  40  97 226 102   0   0   0   0],74,0.5340099715099736,D,113,scarlatti
k_collection/scarlatti/scarlatti-d_esserciso_22_(c)icking-archive.mid,[ 0  0  0 15 43 61 70 48  0  0  0  0],43,0.48101265822784806,C,500,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-269_(c)sankey.mid,[  0   0   0  15  76  39 158 154   6   0   0   0],76,0.607142857142858,A,221,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-468_(c)sankey.mid,[  0   0   6  49 113 174 292 144   4   0   0   0],72,0.5552003410059676,F,257,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-127_(c)sankey.mid,[  0   0   0  23  58  98 150 128   2   0   0   0],72,0.64960058097313,A-,569,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-378_(c)sankey.mid,[  0   0   0   7  23 104 279 220   2   0   0   0],67,0.4988188976377949,F,125,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-134_(c)sankey.mid,[  0   0   0   9  41 213 519 456  17   0   0   0],76,0.4633466135458161,E,206,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-199_(c)sankey.mid,[  0   0   0   3  41  71 267 180   3   0   0   0],74,0.5315634218289091,C,259,scarlatti
k_collection/scarlatti/scarlatti-d_esserciso_14_(c)icking-archive.mid,[  0   0   0  21  48  80 197 127   0   0   0   0],69,0.6442917547568708,G,203,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-262_(c)sankey.mid,[  0   0   0  14  51 101 241 225  18   0   0   0],71,0.5692307692307687,B,338,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-407_(c)sankey.mid,[  0   0   0   0   6  34 102  71   7   0   0   0],74,0.6897727272727275,C,233,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-493_(c)sankey.mid,[  0   0   7  45  48 186 464 196  12   0   0   0],74,0.7205114822546964,G,204,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-323_(c)sankey.mid,[  0   0   0   0  64 115 118 139   1   0   0   0],76,0.47749809305873464,A,67,scarlatti
k_collection/scarlatti/scarlatti_sonata_k-103_(c)sankey.mid,[  0   0   0   2  42  96 248 158   7   0   0   0],74,0.4920132610006043,G,212,scarlatti
